repository_owner,repository_name,pr_number,waste,num_commits,status
facebook,react,14233,421386,3,open
facebook,react,14219,4625,2,abandoned
facebook,react,14223,2023,3,merged
facebook,react,14218,1853,3,merged
facebook,react,14210,76,2,abandoned
facebook,react,14205,397,2,merged
facebook,react,14207,15407,3,abandoned
facebook,react,14203,1856,1,abandoned
facebook,react,14202,77004,2,abandoned
facebook,react,14198,1035,2,abandoned
facebook,react,14197,1640,1,merged
facebook,react,14194,46,1,merged
facebook,react,14260,79184,22,merged
facebook,react,14181,16570,1,merged
facebook,react,14178,15468,1,merged
facebook,react,14183,3122,1,merged
facebook,react,14177,4,1,merged
facebook,react,14191,108769,2,open
facebook,react,14190,701,2,abandoned
facebook,react,14182,8276,4,merged
facebook,react,14165,12,1,merged
facebook,react,14164,807,1,merged
facebook,react,14161,11074,1,merged
facebook,react,14176,264,2,merged
facebook,react,14158,1511,2,merged
facebook,react,14157,189,1,merged
facebook,react,14156,1,1,merged
facebook,react,14155,1082,1,merged
facebook,react,14153,697,2,abandoned
facebook,react,14152,65247780,2,abandoned
facebook,react,14149,1,1,merged
facebook,react,14171,526346,8,open
facebook,react,14148,957,3,merged
facebook,react,14143,27572,1,merged
facebook,react,14141,82,1,merged
facebook,react,14138,217,1,merged
facebook,react,14147,12141,5,merged
facebook,react,14133,380,1,merged
facebook,react,14130,561,1,open
facebook,react,14129,357,1,merged
facebook,react,14128,2924,1,merged
facebook,react,14127,603,1,merged
facebook,react,14144,33260,12,merged
facebook,react,14126,18,1,merged
facebook,react,14122,10,1,abandoned
facebook,react,14124,3,1,merged
facebook,react,14117,387,2,open
facebook,react,14123,10,1,merged
facebook,react,14119,1312,4,merged
facebook,react,14115,34367,1,merged
facebook,react,14116,1,1,merged
facebook,react,14118,4225,5,merged
facebook,react,14111,34067,1,merged
facebook,react,14109,35555,1,merged
facebook,react,14107,36353,1,merged
facebook,react,14106,9,1,abandoned
facebook,react,14103,306,1,merged
facebook,react,14105,62026,2,merged
facebook,react,14095,234,1,merged
facebook,react,14086,1685,1,open
facebook,react,14084,884,1,open
facebook,react,14108,5708,7,abandoned
facebook,react,14104,1735,7,merged
facebook,react,14079,1034,1,abandoned
facebook,react,14078,1780,1,abandoned
facebook,react,14083,15969,4,merged
facebook,react,14070,743,1,merged
facebook,react,14112,7250,14,merged
facebook,react,14069,25,1,merged
facebook,react,14068,916,1,merged
facebook,react,14062,49,1,merged
facebook,react,14085,33108,9,merged
facebook,react,14065,13251,7,merged
facebook,react,14040,378,1,merged
facebook,react,14048,24958,1,abandoned
facebook,react,14037,6423,1,merged
facebook,react,14047,12,1,merged
facebook,react,14046,876,2,open
facebook,react,14053,5782,3,merged
facebook,react,14036,212,1,merged
facebook,react,14029,65,1,abandoned
facebook,react,14028,13,1,abandoned
facebook,react,14026,13,1,abandoned
facebook,react,14025,268259,2,merged
facebook,react,14023,370,1,abandoned
facebook,react,14017,95,1,merged
facebook,react,14024,2220,2,merged
facebook,react,14033,17296,6,merged
facebook,react,14052,30289,9,abandoned
facebook,react,14003,327,2,merged
facebook,react,13996,4,1,merged
facebook,react,13986,792,1,open
facebook,react,13994,3475,1,merged
facebook,react,13974,2,1,abandoned
facebook,react,13977,1,1,abandoned
facebook,react,13961,2823,2,abandoned
facebook,react,13959,432,1,merged
facebook,react,13966,1468185,3,abandoned
facebook,react,13955,4,1,merged
facebook,react,13953,10,1,merged
facebook,react,13952,20,1,abandoned
facebook,react,13950,38,1,abandoned
facebook,react,13968,193743,19,merged
facebook,react,13935,8,1,abandoned
facebook,react,13931,771,1,merged
facebook,react,13933,729,1,merged
facebook,react,13936,2,1,abandoned
facebook,react,13949,294,1,abandoned
facebook,react,13941,33,1,abandoned
facebook,react,13932,210,1,merged
facebook,react,13924,1,1,abandoned
facebook,react,13928,1033,2,merged
facebook,react,13927,3454,2,merged
facebook,react,13926,4498,2,merged
facebook,react,13930,651,2,merged
facebook,react,13925,1611,2,abandoned
facebook,react,13929,5277,3,merged
facebook,react,13923,84,1,merged
facebook,react,13922,507,1,merged
facebook,react,13921,3526,1,merged
facebook,react,13919,37,1,merged
facebook,react,13918,7,1,merged
facebook,react,13914,17789,2,merged
facebook,react,13912,2425,3,merged
facebook,react,13911,123,1,abandoned
facebook,react,13909,141,1,merged
facebook,react,13908,38,1,merged
facebook,react,13905,4,1,merged
facebook,react,13906,133,2,merged
facebook,react,13904,6618,2,abandoned
facebook,react,13903,6551,2,merged
facebook,react,13901,2922,2,merged
facebook,react,13902,9002,7,merged
facebook,react,13891,10,1,abandoned
facebook,react,13896,1353,1,merged
facebook,react,13899,4101,1,merged
facebook,react,13898,0,1,abandoned
facebook,react,13895,444,1,abandoned
facebook,react,13900,15519,2,merged
facebook,react,13897,4730,1,abandoned
facebook,react,13889,8755,1,merged
facebook,react,13887,2018,1,merged
facebook,react,13888,1708,1,merged
facebook,react,13886,530,1,merged
facebook,react,13885,125,1,merged
facebook,react,13882,291,1,merged
facebook,react,13880,1296,1,merged
facebook,react,13874,1173,1,abandoned
facebook,react,13873,247,1,abandoned
facebook,react,13871,0,1,merged
facebook,react,13879,2241,2,merged
facebook,react,13877,1866,2,abandoned
facebook,react,13875,1481,2,abandoned
facebook,react,13866,705,2,abandoned
facebook,react,13862,3359,1,open
facebook,react,13860,23444,1,abandoned
facebook,react,13855,3174,2,merged
facebook,react,13861,1357,2,merged
facebook,react,13865,3374,3,merged
facebook,react,13852,85,1,merged
facebook,react,13857,145209,3,merged
facebook,react,13850,986,1,merged
facebook,react,13847,1404,1,open
facebook,react,13846,12352,1,open
facebook,react,13842,17,1,merged
facebook,react,13839,2162,1,merged
facebook,react,13834,221,1,merged
facebook,react,13843,19,3,merged
facebook,react,13833,3419,4,merged
facebook,react,13832,160,1,open
facebook,react,13841,3600,4,merged
facebook,react,13827,88,1,abandoned
facebook,react,13822,2111,1,merged
facebook,react,13797,62,1,open
facebook,react,13791,64,1,open
facebook,react,13799,1663,3,merged
facebook,react,13789,47,1,abandoned
facebook,react,13787,15,1,merged
facebook,react,13786,1390,3,merged
facebook,react,13785,1770,2,merged
facebook,react,13779,13,1,abandoned
facebook,react,13829,8295,14,merged
facebook,react,13776,2193,2,merged
facebook,react,13823,101641,13,merged
facebook,react,13775,584,2,merged
facebook,react,13774,2312,2,merged
facebook,react,13778,1640,6,merged
facebook,react,13768,0,1,merged
facebook,react,13767,701,1,abandoned
facebook,react,13766,99,1,merged
facebook,react,13765,6,1,abandoned
facebook,react,13783,50895,23,abandoned
facebook,react,13793,214053,41,abandoned
facebook,react,13758,545,1,abandoned
facebook,react,13762,385,1,merged
facebook,react,13760,2913,1,merged
facebook,react,13755,275,1,merged
facebook,react,13756,7,1,merged
facebook,react,13761,62,1,merged
facebook,react,13759,19504,3,open
facebook,react,13747,226,1,abandoned
facebook,react,13749,1217276,1,abandoned
facebook,react,13748,10400,2,merged
facebook,react,13745,54592,2,open
facebook,react,13740,4130,1,merged
facebook,react,13738,57506,1,abandoned
facebook,react,13751,12036,5,merged
facebook,react,13736,113,1,merged
facebook,react,13737,0,1,merged
facebook,react,13733,9,1,abandoned
facebook,react,13729,844,1,merged
facebook,react,13734,187788,3,abandoned
facebook,react,13744,55635,7,open
facebook,react,13746,79900,10,merged
facebook,react,13731,320,4,merged
facebook,react,13728,11618,2,merged
facebook,react,13726,227,1,abandoned
facebook,react,13727,925,1,merged
facebook,react,13732,1762,6,merged
facebook,react,13725,1041,1,open
facebook,react,13721,32,1,abandoned
facebook,react,13720,19169,1,merged
facebook,react,13718,560168,12,merged
facebook,react,13712,1,1,merged
facebook,react,13705,35,1,abandoned
facebook,react,13708,17,1,abandoned
facebook,react,13700,4782,1,abandoned
facebook,react,13709,35,1,abandoned
facebook,react,13710,36,1,abandoned
facebook,react,13697,377,1,merged
facebook,react,13689,8,1,merged
facebook,react,13695,64,1,abandoned
facebook,react,13692,402,1,open
facebook,react,13682,4722,1,open
facebook,react,13683,298,1,merged
facebook,react,13684,21,2,merged
facebook,react,13687,2007,2,merged
facebook,react,13679,933,1,abandoned
facebook,react,13675,1300,2,open
facebook,react,13671,51,1,abandoned
facebook,react,13672,64,1,open
facebook,react,13669,129,1,merged
facebook,react,13668,8033,1,abandoned
facebook,react,13674,1305,4,merged
facebook,react,13666,28,1,merged
facebook,react,13662,20,1,merged
facebook,react,13663,2,1,merged
facebook,react,13665,2281,2,open
facebook,react,13650,4,1,merged
facebook,react,13643,6101,3,merged
facebook,react,13641,2437,2,merged
facebook,react,13647,1720,5,abandoned
facebook,react,13642,7954,5,merged
facebook,react,13640,2483,1,abandoned
facebook,react,13629,820,1,merged
facebook,react,13638,1353,1,merged
facebook,react,13630,10611,1,merged
facebook,react,13639,1,1,abandoned
facebook,react,13628,838,2,merged
facebook,react,13636,2033,3,merged
facebook,react,13619,0,0,abandoned
facebook,react,13621,26547,1,abandoned
facebook,react,13622,5,1,merged
facebook,react,13616,19716,2,abandoned
facebook,react,13620,1449,3,merged
facebook,react,13618,132,3,merged
facebook,react,13612,1126,1,merged
facebook,react,13614,723,3,open
facebook,react,13613,48286,3,abandoned
facebook,react,13615,929,4,merged
facebook,react,13609,335,1,merged
facebook,react,13608,335,1,merged
facebook,react,13606,656,1,merged
facebook,react,13611,7408,4,merged
facebook,react,13600,848,1,merged
facebook,react,13599,344,1,open
facebook,react,13607,721,4,abandoned
facebook,react,13602,78156,3,open
facebook,react,13596,6,1,merged
facebook,react,13595,9289,2,abandoned
facebook,react,13598,92,2,merged
facebook,react,13605,1810,6,merged
facebook,react,13594,116717,55,open
facebook,react,13587,5,1,merged
facebook,react,13583,8,1,merged
facebook,react,13593,3084,1,merged
facebook,react,13582,3737,2,merged
facebook,react,13579,17,1,merged
facebook,react,13581,5,1,abandoned
facebook,react,13591,270,2,open
facebook,react,13577,570,1,merged
facebook,react,13588,42,5,merged
facebook,react,13576,331,1,merged
facebook,react,13590,22763,4,merged
facebook,react,13573,2343,1,merged
facebook,react,13572,860,1,merged
facebook,react,13571,8169,1,merged
facebook,react,13575,1071,1,merged
facebook,react,13570,1382,1,merged
facebook,react,13568,26502,1,merged
facebook,react,13566,26954,1,open
facebook,react,13561,1552,1,merged
facebook,react,13565,443,1,merged
facebook,react,13550,18,1,merged
facebook,react,13553,3229,1,merged
facebook,react,13549,35,1,merged
facebook,react,13547,53,2,merged
facebook,react,13545,506,1,merged
facebook,react,13546,9347,1,merged
facebook,react,13544,4,1,merged
facebook,react,13540,220,1,merged
facebook,react,13556,809,4,merged
facebook,react,13543,10107,8,merged
facebook,react,13535,51,1,merged
facebook,react,13538,318,1,merged
facebook,react,13536,23391,1,abandoned
facebook,react,13534,2702,1,merged
facebook,react,13533,76,1,merged
facebook,react,13537,2048,3,merged
facebook,react,13531,61847,1,merged
facebook,react,13529,159,1,open
facebook,react,13539,326,3,merged
facebook,react,13530,2375,1,open
facebook,react,13532,5628,4,merged
facebook,react,13519,2,1,merged
facebook,react,13517,181,1,open
facebook,react,13528,285591,6,open
facebook,react,13516,58895,4,open
facebook,react,13515,33,1,abandoned
facebook,react,13511,796,1,merged
facebook,react,13513,260,1,merged
facebook,react,13503,8009,1,merged
facebook,react,13507,1745,2,abandoned
facebook,react,13502,79,1,merged
facebook,react,13495,1605,1,merged
facebook,react,13491,75,1,abandoned
facebook,react,13486,746,2,abandoned
facebook,react,13488,3983,4,merged
facebook,react,13484,92,2,merged
facebook,react,13483,1455,2,open
facebook,react,13509,39316,12,merged
facebook,react,13526,86808,24,merged
facebook,react,13521,48482,37,merged
facebook,react,13474,1,1,merged
facebook,react,13479,119,2,merged
facebook,react,13481,1774,2,merged
facebook,react,13475,16,1,abandoned
facebook,react,13476,105,2,merged
facebook,react,13482,13,2,abandoned
facebook,react,13478,12280,1,open
facebook,react,13473,894855,1,abandoned
facebook,react,13472,154,1,abandoned
facebook,react,13464,1599,1,abandoned
facebook,react,13465,2029,1,merged
facebook,react,13462,857,1,merged
facebook,react,13461,4584,3,open
facebook,react,13463,2428,4,merged
facebook,react,13457,86024,1,open
facebook,react,13454,329,1,merged
facebook,react,13448,72,2,merged
facebook,react,13446,1149,2,merged
facebook,react,13442,23,1,abandoned
facebook,react,13444,0,1,merged
facebook,react,13443,790,2,merged
facebook,react,13434,948,1,merged
facebook,react,13437,54275,2,merged
facebook,react,13435,777,2,merged
facebook,react,13441,956,4,merged
facebook,react,13460,9194,11,abandoned
facebook,react,13431,497,1,abandoned
facebook,react,13430,261,1,merged
facebook,react,13428,987,4,merged
facebook,react,13453,69159,18,abandoned
facebook,react,13419,482,1,merged
facebook,react,13422,1096,1,merged
facebook,react,13421,383,1,merged
facebook,react,13412,324,1,merged
facebook,react,13409,2177,1,open
facebook,react,13427,1698,4,merged
facebook,react,13420,111122,5,open
facebook,react,13423,46110,6,merged
facebook,react,13426,13548,6,merged
facebook,react,13408,1315,1,merged
facebook,react,13416,21624,4,merged
facebook,react,13407,2106,2,open
facebook,react,13404,2268,1,open
facebook,react,13403,68,1,merged
facebook,react,13401,2670,2,merged
facebook,react,13406,89,2,merged
facebook,react,13398,1678,1,merged
facebook,react,13395,7240,1,merged
facebook,react,13393,2389,1,abandoned
facebook,react,13392,15242,2,merged
facebook,react,13391,1707,2,merged
facebook,react,13389,10741,4,merged
facebook,react,13386,84,2,abandoned
facebook,react,13387,370,4,open
facebook,react,13379,5,1,abandoned
facebook,react,13394,6659,10,open
facebook,react,13378,267,1,abandoned
facebook,react,13384,8033,6,merged
facebook,react,13397,18628,14,merged
facebook,react,13385,196,6,merged
facebook,react,13376,15,1,merged
facebook,react,13374,43,1,merged
facebook,react,13377,5,1,merged
facebook,react,13372,2535,4,merged
facebook,react,13373,153,4,merged
facebook,react,13375,193,3,merged
facebook,react,13367,876,2,merged
facebook,react,13364,4,1,merged
facebook,react,13361,322,2,merged
facebook,react,13357,896,1,open
facebook,react,13368,4085,9,merged
facebook,react,13360,692,5,open
facebook,react,13358,1105,4,merged
facebook,react,13351,3331,1,merged
facebook,react,13356,3092,4,open
facebook,react,13353,3877,2,merged
facebook,react,13349,4,1,merged
facebook,react,13362,5860,11,merged
facebook,react,13348,36,1,abandoned
facebook,react,13344,14863,1,merged
facebook,react,13347,35250,1,open
facebook,react,13340,7698,1,merged
facebook,react,13341,8843,2,abandoned
facebook,react,13343,7989,3,merged
facebook,react,13339,41,2,merged
facebook,react,13337,41521,2,open
facebook,react,13335,162,1,merged
facebook,react,13325,2,1,merged
facebook,react,13323,19,1,merged
facebook,react,13321,12651,10,open
facebook,react,13314,263,1,merged
facebook,react,13318,23,2,merged
